#SeqID	Sample	OTU	PercEntropy	PercMaskedBases	Hit	PID	QCov
JX785603_1_402	S1	OP3Div1	29.3	25.0	AB294345	92.3	99.8
JQ816173_1_1483	S1	OP3Div2	96.8	95.1	EU385790	96.5	98.4
JQ816347_1_1486	S1	OP3Div1	96.9	94.6	EU385922	99.0	100.0
JQ816442_1_1486	S1	OP3Div1	97.1	94.7	EU385719	98.5	99.9
JQ816516_1_1520	S1	OP3Div2	97.0	95.0	EU522667	86.2	77.8
JQ816793_1_1479	S1	OP3Div2	96.5	94.9	EU385777	99.3	100.0
JQ776088_1_697	S1	OP3Div5	41.9	53.7	AM991275	93.3	100.0
JQ817095_1_1486	S1	OP3Div1	97.2	94.7	EU385719	98.4	100.0
JQ791711_1_700	S1	OP3Div5	56.1	51.8	FJ205385	87.9	97.0
JQ817138_1_1486	S1	OP3Div1	97.2	94.7	EU385719	98.7	99.9
JQ816146_1_1524	S1	OP3Div2	95.5	94.8	EU386066	86.1	90.0
JQ817170_1_1480	S1	OP3Div2	96.6	95.0	EU385777	94.9	99.9
JQ816237_1_1483	S1	OP3Div1	96.3	94.5	EU385922	97.1	100.0
JQ817358_1_1088	S1	OP3Div2	76.1	76.5	EU385743	83.7	100.0
JQ816400_1_1479	S1	OP3Div2	96.1	94.9	EU386085	97.9	100.0
JQ817671_1_1490	S1	OP3Div1	96.5	94.3	EU385719	86.0	99.7
JQ816217_1_1490	S1	OP3Div1	96.3	94.3	EU385719	86.1	99.7
JQ816507_1_1495	S1	OP3Div3	92.5	93.3	AF407207	86.8	92.6
JQ818031_1_1486	S1	OP3Div1	97.1	94.8	EU385922	92.2	99.9
JQ816456_1_1486	S1	OP3Div1	97.2	94.7	EU385922	98.9	100.0
JQ816611_1_1490	S1	OP3Div1	96.8	94.7	EU385719	97.1	99.7
JQ925053_1_1549	S1	OP3Div5	96.1	95.2	AM991240	87.7	95.2
JQ816579_1_1490	S1	OP3Div1	96.5	94.3	EU385719	86.0	99.7
JQ817082_1_1502	S1	OP3Div2	96.9	94.8	EU522667	86.2	79.0
JQ968745_1_799	S1	OP3Div2	57.3	55.3	AY792313	87.9	100.0
JQ817075_1_1486	S1	OP3Div1	96.8	94.7	EU385719	98.7	100.0
JQ817137_1_1486	S1	OP3Div1	97.1	94.7	EU385719	96.1	99.5
JX000976_1_1486	S1	OP3Div1	97.2	94.7	EU385719	98.7	100.0
JQ817106_1_1287	S1	OP3Div3	89.6	90.0	AF407207	86.0	90.4
JQ817167_1_1341	S1	OP3Div1	97.0	94.8	EU385719	98.7	100.0
JX105599_1_1514	S1	OP3Div1	96.7	94.4	EF032777	92.0	97.5
JQ817157_1_1486	S1	OP3Div1	97.1	94.7	EU385922	96.1	100.0
JQ817647_1_1482	S1	OP3Div1	96.3	94.3	EU385719	86.5	99.9
JX105630_1_1406	S1	OP3Div2	95.9	94.2	AY373410	90.7	100.0
JQ817187_1_1464	S1	OP3Div1	97.2	94.7	EU385719	98.8	100.0
JQ817679_1_1490	S1	OP3Div1	96.5	94.3	EU385719	85.9	99.7
JX177651_1_864	S1	OP3Div5	63.7	64.9	DQ676311	92.1	99.4
JQ817411_1_1486	S1	OP3Div1	97.1	94.8	EU385922	92.2	99.9
JQ886438_1_548	S1	OP3Div1	35.6	42.5	AF524029	92.0	100.0
JX177656_1_888	S1	OP3Div5	63.7	64.7	DQ676354	97.3	99.8
JQ817672_1_1502	S1	OP3Div2	96.9	94.8	EU522667	86.4	79.0
JQ968742_1_807	S1	OP3Div1	57.6	55.1	FJ205349	92.9	99.6
JX226981_1_1523	S1	OP3Div5	96.1	95.0	EU491137	93.5	98.4
JQ818038_1_1487	S1	OP3Div1	96.9	94.6	EU385719	99.0	99.9
JQ989591_1_1447	S1	OP3Div2	96.1	94.9	EU386085	98.5	97.4
JX235771_1_472	S1	OP3Div2	28.9	25.7	EU522667	86.5	89.6
JQ925126_1_1484	S1	OP3Div3	92.4	93.7	DQ404728	85.9	94.9
JX001142_1_833	S1	OP3Div2	54.4	64.7	EU386066	85.8	98.2
JX307489_1_388	S1	OP3Div5	23.9	30.1	DQ676311	94.6	99.2
JQ968866_1_796	S1	OP3Div3	54.4	51.6	AF407207	85.5	93.1
JX105627_1_1412	S1	OP3Div1	96.4	94.2	EF032777	92.9	98.6
JX446094_1_569	S1	OP3Div4	35.6	44.0	EF687299	99.1	100.0
JX000980_1_1107	S1	OP3Div1	80.1	80.9	EU385719	99.4	98.3
JX177650_1_882	S1	OP3Div5	64.2	65.8	DQ676354	92.4	100.0
JX446152_1_460	S1	OP3Div4	31.4	27.6	EF687299	97.9	93.9
JX000988_1_1507	S1	OP3Div2	96.8	95.1	EU386066	88.0	96.2
JX177655_1_897	S1	OP3Div5	63.8	65.4	DQ676354	94.0	100.0
JX491603_1_591	S1	OP3Div3	40.3	46.1	AB232814	90.3	100.0
JX105605_1_1503	S1	OP3Div5	96.1	95.1	AM162486	90.5	99.9
JX177662_1_891	S1	OP3Div5	63.7	65.1	DQ676354	97.0	99.4
JX559149_1_1168	S1	OP3Div2	81.5	85.4	EU937894	86.8	99.8
JX105677_1_1417	S1	OP3Div1	96.1	94.7	AB294345	94.3	98.6
JX227499_1_1522	S1	OP3Div5	96.1	95.0	FJ205385	94.1	96.4
JX684822_1_386	S1	OP3Div6	29.2	24.3	AY050598	88.7	47.9
JX177652_1_899	S1	OP3Div5	63.7	65.6	DQ676354	93.9	100.0
JX227655_1_1532	S1	OP3Div2	97.0	95.4	AJ567573	95.5	99.7
JX688711_1_409	S1	OP3Div2	30.4	25.8	AJ567574	88.3	100.0
JX177658_1_761	S1	OP3Div5	57.4	55.4	DQ676354	93.8	100.0
JX307461_1_349	S1	OP3Div5	25.6	16.5	AY661975	98.4	18.1
JX691915_1_389	S1	OP3Div1	28.8	23.8	FJ205349	86.5	100.0
JX227001_1_1553	S1	OP3Div5	96.5	95.1	FJ205385	96.1	97.9
JX446060_1_583	S1	OP3Div4	36.9	45.2	EF687299	99.3	100.0
JX702760_1_391	S1	OP3Div5	29.5	25.0	EU491309	92.4	46.5
JX282202_1_932	S1	OP3Div5	52.3	56.2	EU491137	91.4	98.0
JX446149_1_530	S1	OP3Div4	32.5	33.0	EF687299	97.8	94.5
JX721658_1_354	S1	OP3Div1	27.3	21.3	EF032777	92.1	100.0
JX441004_1_964	S1	OP3Div1	55.8	58.7	FJ437883	96.1	98.9
JX491582_1_591	S1	OP3Div1	40.5	46.1	EU491266	89.5	99.2
JX742381_1_384	S1	OP3Div5	29.1	23.9	FJ205385	88.6	49.2
JX446105_1_581	S1	OP3Div4	35.6	44.9	EF687299	99.3	100.0
JX491619_1_591	S1	OP3Div4	40.3	46.1	EF687299	84.4	99.7
JX745778_1_395	S1	OP3Div2	29.9	24.7	AJ567574	88.2	100.0
JX491580_1_591	S1	OP3Div1	40.5	46.1	DQ676384	98.8	100.0
JX647727_1_1512	S1	OP3Div5	96.1	95.2	EU236383	89.1	90.3
JX748299_1_392	S1	OP3Div2	29.5	24.8	FJ205236	86.9	98.5
JX491604_1_591	S1	OP3Div3	40.2	46.1	AJ390471	95.9	100.0
JX687699_1_391	S1	OP3Div2	29.2	24.4	AJ567574	87.6	100.0
JX749734_1_397	S1	OP3Div1	28.1	24.6	AF524029	91.5	87.2
JX564409_1_915	S1	OP3Div5	63.6	64.4	FJ205385	88.2	88.1
JX690406_1_396	S1	OP3Div2	30.0	25.3	EU937894	89.2	99.2
JX750637_1_391	S1	OP3Div5	29.5	24.9	EU491104	89.3	49.9
JX684888_1_400	S1	OP3Div1	28.6	24.3	CR933082	91.0	84.0
JX702512_1_304	S1	OP3Div2	25.8	18.2	EU881347	92.4	100.0
JX752548_1_399	S1	OP3Div5	30.0	25.3	FJ205385	88.8	51.1
JX689786_1_396	S1	OP3Div2	30.0	25.3	EU937894	89.2	99.2
JX706257_1_389	S1	OP3Div2	29.3	24.6	AY373410	87.7	99.5
JX754274_1_383	S1	OP3Div1	28.5	24.4	AB294931	89.2	36.0
JX692728_1_367	S1	OP3Div1	28.3	23.1	FJ516821	87.3	42.2
JX724702_1_394	S1	OP3Div1	28.7	24.3	FJ437883	86.9	100.0
JX755782_1_380	S1	OP3Div2	29.2	23.9	EU937894	88.8	100.0
JX703270_1_341	S1	OP3Div1	26.6	19.9	AB294345	84.0	100.0
JX748288_1_385	S1	OP3Div5	29.1	23.9	FJ205385	88.5	49.4
JX756392_1_328	S1	OP3Div1	24.8	19.3	CR933082	92.2	80.5
JX721994_1_351	S1	OP3Div5	25.7	20.4	EU050948	93.4	29.9
JX749702_1_395	S1	OP3Div2	29.7	25.2	EU937894	88.8	100.0
JX756581_1_407	S1	OP3Div5	29.8	25.3	AJ224540	88.6	55.5
JX744277_1_477	S1	OP3Div1	39.4	30.7	CR933082	93.3	77.8
JX750591_1_411	S1	OP3Div1	29.9	25.7	AB294345	89.6	100.0
JX757182_1_381	S1	OP3Div1	28.1	23.2	FJ437883	89.8	100.0
JX747402_1_454	S1	OP3Div1	37.9	29.0	CR933082	92.1	82.6
JX752368_1_408	S1	OP3Div1	29.4	25.5	AB294345	89.9	99.3
JX757771_1_390	S1	OP3Div2	29.5	25.0	EU881347	93.6	100.0
JX748690_1_320	S1	OP3Div4	26.0	19.2	AB252431	97.7	13.4
JX753956_1_396	S1	OP3Div2	29.7	25.3	EU937894	88.6	100.0
JX758714_1_405	S1	OP3Div1	29.9	25.4	AF524029	91.6	87.4
JX750109_1_387	S1	OP3Div5	29.3	24.4	FJ205385	89.7	50.1
JX755747_1_396	S1	OP3Div2	30.1	25.1	EU937894	89.0	100.0
JX760074_1_389	S1	OP3Div2	29.5	24.9	EU937932	92.8	100.0
JX750950_1_337	S1	OP3Div2	25.5	20.2	EU937894	85.3	98.2
JX756318_1_337	S1	OP3Div4	26.4	20.8	AY344402	100.0	13.1
JX775948_1_358	S1	OP3Div6	26.9	21.5	AY050598	91.9	34.1
JX752643_1_384	S1	OP3Div2	29.0	24.2	EU937894	88.3	100.0
JX756495_1_403	S1	OP3Div1	30.0	25.0	AM902635	87.4	95.5
JX781041_1_482	S1	OP3Div5	38.8	32.1	AY775535	94.8	99.2
JX755128_1_391	S1	OP3Div2	29.6	25.0	EU937932	91.8	99.5
JX756913_1_396	S1	OP3Div2	29.9	24.8	EU937894	88.4	99.7
JX783802_1_400	S1	OP3Div1	29.9	25.0	AM902635	91.8	95.5
JX755504_1_392	S1	OP3Div2	29.6	25.1	EU881347	90.6	100.0
JX757402_1_372	S1	OP3Div1	27.6	22.6	AB294345	91.2	100.0
JX786086_1_403	S1	OP3Div5	29.9	25.0	EU050948	88.6	28.0
JX755801_1_370	S1	OP3Div2	28.7	23.1	EU937894	88.2	100.0
JX758428_1_355	S1	OP3Div1	27.1	21.5	EF032777	92.5	100.0
JX788052_1_460	S1	OP3Div1	38.5	29.5	FJ205349	88.2	94.8
JX756418_1_392	S1	OP3Div2	29.6	25.0	EU937932	91.3	99.5
JX758553_1_411	S1	OP3Div2	30.6	26.1	EU937894	87.8	100.0
JX790039_1_401	S1	OP3Div2	30.0	25.2	AJ567574	88.3	100.0
JX756710_1_486	S1	OP3Div2	40.2	31.8	AJ567574	84.7	99.8
JX759705_1_385	S1	OP3Div1	29.0	24.3	AB294931	86.7	42.3
JX757197_1_399	S1	OP3Div1	29.8	24.9	FJ437883	91.3	99.0
JX760462_1_429	S1	OP3Div1	29.0	24.4	EU385922	88.4	44.1
JX757772_1_408	S1	OP3Div5	29.8	25.1	AJ224540	89.8	42.2
JX779163_1_450	S1	OP3Div5	37.7	29.3	AM162486	93.5	96.0
JX758850_1_343	S1	OP3Div2	26.9	21.0	EU937894	94.2	99.4
JX783468_1_401	S1	OP3Div2	30.0	25.2	AJ567574	88.3	100.0
JX760084_1_331	S1	OP3Div4	26.2	20.4	AY344402	100.0	13.3
JX785790_1_485	S1	OP3Div5	39.1	32.4	FJ205385	86.7	79.8
JX778495_1_384	S1	OP3Div5	29.0	24.4	AM162486	93.3	100.0
JX781182_1_345	S1	OP3Div6	26.1	20.4	AY050598	92.0	31.9
JX784240_1_406	S1	OP3Div1	30.0	25.3	AM902635	92.1	95.6
JX788337_1_401	S1	OP3Div5	29.2	24.8	EU050948	87.9	30.4
JX790211_1_496	S1	OP3Div1	40.0	32.1	AF524029	90.3	89.9
JX798301_1_394	S1	OP3Div2	28.8	24.5	EU881347	88.7	100.0
JX802037_1_372	S1	OP3Div1	27.6	22.7	AB294345	92.0	100.0
JX804170_1_393	S1	OP3Div5	29.5	25.0	FJ205385	89.8	51.4
JX805512_1_392	S1	OP3Div5	29.9	25.0	FJ205385	90.2	51.8
JX805964_1_341	S1	OP3Div5	27.2	21.0	FJ205385	87.9	44.6
JX818075_1_398	S1	OP3Div1	29.8	24.6	AM902635	90.4	95.5
JX822314_1_396	S1	OP3Div2	29.7	25.4	EU881347	92.2	100.0
JX995554_1_459	S1	OP3Div1	34.3	27.8	AF524029	92.4	80.2
KC010028_1_994	S1	OP3Div2	66.0	68.0	AY532589	92.2	100.0
JX787972_1_399	S1	OP3Div1	29.9	24.9	AM902635	92.8	95.5
KC117799_1_365	S1	OP3Div3	23.7	28.5	AB248652	91.3	100.0
JX789626_1_413	S1	OP3Div2	31.1	26.5	EU937894	88.9	98.5
KC118009_1_369	S1	OP3Div3	23.7	28.7	AF407207	88.4	100.0
JX796973_1_352	S1	OP3Div4	27.4	22.0	EU386021	100.0	12.5
KC191789_1_1174	S1	OP3Div2	77.4	84.2	EU881347	92.1	100.0
JX799915_1_385	S1	OP3Div2	28.1	23.8	EU881347	88.9	100.0
KC323155_1_481	S1	OP3Div3	38.9	32.1	DQ088765	93.0	41.8
JX803023_1_403	S1	OP3Div2	30.5	25.8	EU937894	88.7	98.5
KC324933_1_404	S1	OP3Div1	29.9	25.0	FJ437883	90.2	100.0
JX804637_1_398	S1	OP3Div5	30.0	25.2	FJ205385	89.4	51.5
KC331310_1_1529	S1	OP3Div1	97.0	95.1	AF524029	92.3	84.9
JX806804_1_392	S1	OP3Div2	29.5	24.7	AJ567574	85.9	100.0
KC358393_1_1301	S1	OP3Div2	97.2	95.0	AJ567574	86.5	100.0
JX821843_1_358	S1	OP3Div1	27.1	21.5	AM902635	91.6	94.7
KC432243_1_1382	S1	OP3Div5	96.1	95.0	FJ205385	90.2	93.3
JX824576_1_357	S1	OP3Div1	27.1	21.4	AM902635	91.3	95.0
KC453942_1_413	S1	OP3Div2	29.6	25.3	AY373410	89.7	100.0
JX995780_1_388	S1	OP3Div1	36.5	28.7	EF032777	90.2	96.4
KC454602_1_476	S1	OP3Div2	34.9	37.1	EU385777	86.3	97.7
KC117728_1_369	S1	OP3Div3	23.7	28.7	AF407207	91.1	100.0
KC454609_1_476	S1	OP3Div2	34.8	37.1	EU385956	84.7	97.7
JX797644_1_313	S1	OP3Div5	25.5	18.9	EU245967	100.0	14.1
KC118071_1_367	S1	OP3Div3	23.4	28.2	AB248652	84.7	74.9
KC454617_1_476	S1	OP3Div2	34.9	37.1	EU048672	85.5	97.7
JX801570_1_403	S1	OP3Div1	29.6	25.1	CR933082	93.0	83.6
KC255313_1_1446	S1	OP3Div5	96.1	95.2	EU491235	88.2	94.9
JX788963_1_398	S1	OP3Div2	28.9	24.8	EU881347	89.1	100.0
KC454622_1_476	S1	OP3Div2	34.8	37.1	EU386066	84.8	97.5
JX803502_1_347	S1	OP3Div5	26.6	20.4	EU236377	93.6	36.0
KC323529_1_404	S1	OP3Div1	29.9	25.0	FJ437883	90.2	100.0
JX795904_1_389	S1	OP3Div5	29.5	24.8	AM162486	90.6	100.0
KC481373_1_434	S1	OP3Div1	24.8	24.0	AB294345	88.9	88.9
JX805114_1_320	S1	OP3Div5	26.4	19.2	FJ205385	86.5	40.9
KC327072_1_479	S1	OP3Div3	38.9	31.9	DQ088765	93.0	42.0
JX799443_1_386	S1	OP3Div5	29.2	24.2	FJ205385	89.3	50.3
KC481389_1_942	S1	OP3Div2	56.9	63.0	EU385716	86.6	97.6
JX805925_1_358	S1	OP3Div5	27.3	21.7	FJ205385	87.2	45.5
KC358067_1_1286	S1	OP3Div2	96.7	94.7	AY792313	91.7	99.9
JX802914_1_387	S1	OP3Div1	28.6	23.8	CR933082	93.9	83.2
KC575056_1_706	S1	OP3Div2	57.7	54.8	DQ676386	82.6	79.6
JX816834_1_395	S1	OP3Div2	29.4	25.3	AY373410	88.6	100.0
KC424658_1_1563	S1	OP3Div1	96.6	94.6	EU385719	82.2	95.1
JX804636_1_398	S1	OP3Div1	29.4	24.7	CR933082	92.6	83.9
KC575060_1_668	S1	OP3Div2	54.4	52.0	EU385743	83.9	86.5
JX822117_1_405	S1	OP3Div1	28.4	25.3	AF524029	92.4	87.2
KC424739_1_1562	S1	OP3Div1	97.3	95.0	AF524029	93.6	83.1
JX806761_1_395	S1	OP3Div5	29.9	25.2	FJ205385	89.8	51.1
KC604583_1_842	S1	OP3Div2	57.9	55.5	EU048672	84.0	86.5
JX824786_1_401	S1	OP3Div1	29.5	24.9	AM902635	91.8	95.5
KC437145_1_1303	S1	OP3Div5	96.1	95.2	AF507707	90.5	100.0
JX818968_1_410	S1	OP3Div1	30.4	25.6	AM902635	92.0	95.6
KC604590_1_840	S1	OP3Div3	56.9	55.2	FJ437841	83.7	100.0
JX995809_1_492	S1	OP3Div2	39.4	31.4	AY792313	89.1	100.0
KC453955_1_413	S1	OP3Div2	29.6	25.3	EU881347	92.0	99.3
JX824570_1_378	S1	OP3Div2	28.8	24.0	EU881347	92.6	100.0
JYNY01000372_31821_33375	S1	OP3Div2	96.9	94.9	EU386066	84.6	95.2
KC454604_1_477	S1	OP3Div2	34.9	37.1	DQ676386	89.1	97.7
KC604592_1_839	S1	OP3Div2	57.2	55.3	EF602487	90.4	95.4
JX995779_1_460	S1	OP3Div1	37.9	29.7	DQ676384	90.1	93.5
KC117797_1_367	S1	OP3Div2	23.7	28.6	EF602487	95.0	98.6
KC454614_1_476	S1	OP3Div2	34.7	37.1	EU522667	84.8	97.7
KC604597_1_839	S1	OP3Div2	58.0	55.5	AY627570	84.4	86.7
KC117675_1_368	S1	OP3Div3	23.7	28.7	AF407207	90.0	100.0
KC161752_1_881	S1	OP3Div3	60.3	58.0	AF407207	85.0	87.3
KC454620_1_476	S1	OP3Div2	34.8	37.1	EU385956	84.7	97.7
KC604602_1_838	S1	OP3Div2	58.0	55.5	FJ437903	84.8	100.0
KC117950_1_365	S1	OP3Div2	23.6	28.5	DQ676386	88.2	98.9
KC322988_1_371	S1	OP3Div3	28.6	23.6	AF407207	92.1	47.7
KC454623_1_477	S1	OP3Div2	34.7	37.1	DQ676386	84.5	97.7
KC604606_1_837	S1	OP3Div3	56.4	54.6	AF407207	86.8	85.8
KC118036_1_367	S1	OP3Div3	23.2	28.2	AF407207	86.9	100.0
KC324838_1_480	S1	OP3Div3	39.2	32.0	DQ088765	93.0	41.9
KC481375_1_431	S1	OP3Div1	29.0	25.9	AB294345	88.9	85.6
KC604610_1_836	S1	OP3Div3	57.4	55.1	AF407207	86.0	86.4
KC192458_1_867	S1	OP3Div2	64.2	64.7	EU385777	91.8	97.7
KC331282_1_1529	S1	OP3Div1	97.0	95.1	AF524029	92.3	84.9
KC574878_1_1438	S1	OP3Div2	97.5	95.6	EU386066	82.3	95.8
KC604614_1_835	S1	OP3Div3	55.9	54.8	DQ404728	88.4	100.0
KC323331_1_486	S1	OP3Div3	39.0	32.4	DQ088765	93.0	41.4
KC358075_1_1307	S1	OP3Div2	97.2	95.3	EU134909	90.1	99.8
KC575058_1_706	S1	OP3Div2	57.7	54.8	DQ676386	82.8	79.6
KC604618_1_834	S1	OP3Div3	56.0	54.8	AY667264	87.3	97.6
KC325595_1_481	S1	OP3Div5	38.6	30.7	EU245967	92.1	47.0
KC432126_1_1387	S1	OP3Div1	96.3	94.5	EU134907	92.4	95.0
KC575076_1_525	S1	OP3Div1	34.5	41.0	FJ205349	95.4	100.0
KC604623_1_834	S1	OP3Div3	56.4	54.8	AY667264	87.7	97.6
KC358021_1_1301	S1	OP3Div3	96.7	95.2	DQ404728	84.9	99.9
KC452697_1_412	S1	OP3Div6	29.6	25.4	AY050598	89.7	46.6
KC604587_1_841	S1	OP3Div3	56.9	55.1	AB232806	88.5	97.6
KC604628_1_833	S1	OP3Div3	55.6	54.6	AF407207	86.7	86.0
KC358554_1_1298	S1	OP3Div5	96.1	95.0	AY661975	92.6	100.0
KC454562_1_477	S1	OP3Div2	34.8	37.1	AY013695	88.1	95.6
KC604594_1_839	S1	OP3Div3	57.4	55.2	AF407207	87.4	86.4
KC604632_1_832	S1	OP3Div3	56.2	54.8	AF407207	87.3	89.1
KC424721_1_1529	S1	OP3Div5	96.6	95.3	EU800499	93.4	98.6
KC454608_1_475	S1	OP3Div2	34.8	37.1	EU385777	86.4	97.7
KC604600_1_838	S1	OP3Div2	57.9	55.5	EU385720	82.6	86.8
KC604648_1_822	S1	OP3Div2	57.3	55.1	AY627570	87.6	87.6
KC432537_1_1395	S1	OP3Div1	96.6	94.5	AB294931	90.2	100.0
KC454615_1_476	S1	OP3Div2	34.8	37.1	EU386066	87.3	97.5
KC604604_1_837	S1	OP3Div3	57.2	55.1	AF407207	86.9	86.4
KC605279_1_809	S1	OP3Div1	56.7	55.1	FJ437883	98.9	100.0
KC453950_1_398	S1	OP3Div2	28.8	24.1	EU881347	91.9	99.5
KC454621_1_476	S1	OP3Div2	34.7	37.1	EU385956	84.2	97.7
KC604608_1_837	S1	OP3Div3	57.2	55.1	AF407207	88.1	86.4
KC605640_1_796	S1	OP3Div3	56.1	54.8	DQ404728	99.4	90.5
KC454603_1_476	S1	OP3Div2	34.7	37.1	DQ676386	88.3	97.7
KC481372_1_957	S1	OP3Div1	57.1	63.3	AJ390463	85.7	99.0
KC604612_1_836	S1	OP3Div3	56.1	54.8	DQ404728	94.6	100.0
KC624010_1_454	S1	OP3Div5	36.5	28.7	DQ676311	94.4	94.5
KC454612_1_476	S1	OP3Div2	34.8	37.1	EU386066	85.9	97.7
KC481376_1_433	S1	OP3Div1	30.3	26.2	AB294345	88.9	84.8
KC604620_1_834	S1	OP3Div3	57.2	55.1	AF407207	88.5	86.6
KC767467_1_343	S1	OP3Div2	26.0	19.0	AY627570	89.0	79.6
KC454619_1_474	S1	OP3Div2	34.7	37.0	EU385777	86.3	98.7
KC575055_1_706	S1	OP3Div2	57.7	54.8	DQ676386	82.6	79.6
KC604626_1_833	S1	OP3Div3	55.4	54.6	AY667264	88.7	97.6
KC860568_1_646	S1	OP3Div2	45.4	50.4	EU522667	94.1	99.8
KC481374_1_434	S1	OP3Div1	27.1	25.3	AB294345	89.4	86.4
KC575059_1_704	S1	OP3Div6	57.7	54.8	AY050598	82.5	79.5
KC604630_1_833	S1	OP3Div5	57.4	55.3	DQ676311	84.3	73.6
KC860606_1_719	S1	OP3Div3	56.6	55.1	DQ404728	97.1	100.0
KC481391_1_930	S1	OP3Div2	56.9	63.2	EU385716	86.6	99.0
KC575078_1_474	S1	OP3Div2	31.3	37.0	EU937932	95.4	100.0
KC604634_1_832	S1	OP3Div3	55.6	54.5	AF407207	84.6	93.3
KC922722_1_556	S1	OP3Div2	36.7	43.3	EU937894	88.6	100.0
KC575057_1_706	S1	OP3Div2	57.7	54.8	DQ676386	82.3	79.6
KC604588_1_840	S1	OP3Div3	57.4	55.2	AJ390471	81.9	86.5
KC604903_1_813	S1	OP3Div2	57.5	55.2	EU385777	89.9	97.5
KF008784_1_519	S1	OP3Div2	35.1	40.4	DQ676386	93.4	100.0
KC575074_1_526	S1	OP3Div5	34.5	41.0	EU491137	93.4	100.0
KC604591_1_840	S1	OP3Div6	56.9	55.2	AY050598	85.2	100.0
KC605408_1_804	S1	OP3Div2	57.8	55.5	EU522667	86.3	91.2
KF199309_1_337	S1	OP3Div5	30.1	26.3	EU491175	96.4	100.0
KC604584_1_842	S1	OP3Div3	57.4	55.2	AB232806	88.0	97.6
KC604595_1_839	S1	OP3Div3	56.9	55.1	FJ437841	83.3	100.0
KC605430_1_802	S1	OP3Div3	56.2	54.8	AF407207	89.2	89.7
KF278550_1_1182	S1	OP3Div4	73.2	82.6	AF027088	84.0	100.0
KC604593_1_839	S1	OP3Div3	56.9	55.1	DQ404728	87.0	100.0
KC604601_1_838	S1	OP3Div3	56.1	54.8	FJ437841	98.4	100.0
KC607052_1_771	S1	OP3Div3	51.9	52.9	AF407207	90.2	74.6
KF424934_1_863	S1	OP3Div2	63.7	60.9	AY013695	90.8	75.9
KC604598_1_838	S1	OP3Div2	58.0	55.5	FJ437903	85.0	100.0
KC604605_1_837	S1	OP3Div3	55.7	54.8	DQ404728	94.5	100.0
KC711079_1_766	S1	OP3Div5	57.8	55.9	FJ205385	89.3	96.1
KC604603_1_838	S1	OP3Div3	57.4	55.2	AF407207	89.2	86.4
KC604609_1_837	S1	OP3Div3	57.4	55.2	AF407207	86.5	88.1
KC836755_1_1500	S1	OP3Div1	97.0	94.6	EU491266	85.9	97.6
KC604607_1_837	S1	OP3Div3	56.8	55.1	AF407207	89.4	86.9
KC604613_1_836	S1	OP3Div3	57.4	55.2	AF407207	88.4	90.1
KC860579_1_724	S1	OP3Div5	57.4	55.5	AF507707	90.7	100.0
KC604611_1_836	S1	OP3Div3	57.2	55.1	AF407207	82.1	86.4
KC604621_1_834	S1	OP3Div3	56.3	54.9	AF407207	85.8	86.3
KC860698_1_570	S1	OP3Div3	36.9	44.5	DQ404728	97.0	100.0
KC604616_1_835	S1	OP3Div3	55.9	54.8	DQ404728	87.1	100.0
KC604627_1_833	S1	OP3Div3	57.6	55.4	AF407207	86.8	87.3
KC901645_1_765	S1	OP3Div4	57.4	54.3	EF687299	84.1	94.8
KC604619_1_834	S1	OP3Div3	57.2	55.1	AF407207	87.4	86.7
KC604631_1_833	S1	OP3Div3	57.1	54.9	AF407207	88.2	86.6
KC925100_1_801	S1	OP3Div2	63.1	59.8	EU937932	88.3	99.4
KC604625_1_834	S1	OP3Div3	56.2	54.8	AF407207	87.0	86.3
KC604646_1_823	S1	OP3Div2	57.6	55.3	AY627570	85.8	91.3
KF183009_1_948	S1	OP3Div1	64.9	65.8	EF032777	93.6	97.9
KC604629_1_833	S1	OP3Div3	56.2	54.8	AF407207	89.1	86.3
KC605129_1_810	S1	OP3Div1	57.3	55.1	FJ437883	94.0	100.0
KF247876_1_800	S1	OP3Div3	56.7	53.2	AF407207	85.8	87.8
KC604633_1_832	S1	OP3Div3	55.8	54.8	AF407201	88.6	86.2
KC605562_1_798	S1	OP3Div2	57.5	55.4	AY792313	89.5	100.0
KC604650_1_820	S1	OP3Div4	58.1	55.6	AF027088	89.2	97.6
KC623986_1_444	S1	OP3Div5	34.2	27.8	DQ676354	88.5	94.1
KC605359_1_806	S1	OP3Div3	57.5	55.2	AF407207	84.5	89.8
KC711273_1_854	S1	OP3Div3	61.2	60.0	DQ837261	95.3	92.3
KC605425_1_803	S1	OP3Div3	56.2	54.8	AF407207	87.8	89.7
KC836766_1_1528	S1	OP3Div5	96.6	95.4	EU335171	88.7	98.8
KC605777_1_795	S1	OP3Div3	53.2	53.6	DQ404728	94.1	75.8
KC860590_1_725	S1	OP3Div5	57.9	55.5	AF507707	81.8	99.7
KC624287_1_502	S1	OP3Div1	39.2	32.6	EF032777	91.3	100.0
KC901609_1_721	S1	OP3Div1	52.1	46.7	AB294931	84.6	100.0
KC769712_1_645	S1	OP3Div5	40.1	49.5	FJ205385	93.3	93.5
KC914429_1_1561	S1	OP3Div5	96.2	95.1	EU491235	88.1	91.4
KC860572_1_649	S1	OP3Div5	45.6	50.5	AF507707	91.4	100.0
KC925119_1_801	S1	OP3Div5	59.0	56.8	EU236383	93.4	100.0
